id|broker_code|address|price
598|GB|2364 Megan Orchard|162500.0
599|DM|27061 Boyle Unions|394600.0
600|GB|806 Fields Islands Apt. 069|111700.0
601|FL|3187 Rodriguez Spurs Apt. 075|206300.0
602|DM|22592 Daniel Creek|105300.0
603|GB|145 Theresa Heights|209700.0
604|AS|7172 Matthew Fords Apt. 349|128500.0
605|DM|129 Erin Prairie|281000.0
606|FL|193 Jeff Road|182700.0
607|GE|242 Danielle Forks Suite 365|160100.0
608|PE|095 Paula Estates|180600.0
609|FL|23119 Jessica Ways Apt. 850|109100.0
610|AS|7465 Holden Causeway Apt. 254|293000.0
611|DM|09935 Stephen Cliffs|330100.0
612|AS|55868 Farrell Expressway|207600.0
613|WD|438 Jason Path|191600.0
614|GE|6995 Bruce Corner Apt. 439|186300.0
615|PP|931 Williams Garden|286100.0
616|AS|053 Teresa Fall Apt. 003|102000.0
617|GE|93037 Sarah Square|213900.0
618|GE|6258 Anna Parkways Suite 748|130400.0
619|WD|75933 Nancy Street Apt. 877|315700.0
620|WD|498 Katherine Center|109100.0
621|AS|577 David Orchard Apt. 313|239500.0
622|PP|123 Sheila Center Suite 413|284700.0
623|DM|330 Thomas Park|398200.0
624|AS|8689 Scott Light Apt. 651|305100.0
625|DM|861 Jacob Path|238400.0
626|GB|12154 Smith Inlet|136000.0
627|DM|525 Christopher Drives|348600.0
628|PP|8869 Harmon Island Apt. 508|327200.0
629|GE|48146 Renee Forges Apt. 969|366800.0
630|GE|8806 Gonzalez Passage Apt. 503|309600.0
631|PE|5382 Linda Fort|205400.0
632|AS|95865 Garza Course Suite 806|251000.0
633|PE|8206 William Rest|246900.0
634|PE|6969 Bailey Trail|287200.0
635|GE|83345 Adam Ramp Suite 581|388100.0
636|AS|6102 Brendan Stream|182400.0
637|FL|0887 Wheeler Springs Apt. 885|173700.0
638|PE|1291 Jack Brook Suite 940|398000.0
639|DM|7462 Shepard Forest Apt. 258|162700.0
640|GE|2492 Hood Landing|169200.0
641|PE|05640 Alexis Mission|179100.0
642|WD|95395 Jones Mill|329200.0
643|PE|7683 Jefferson Camp Suite 358|259000.0
644|PE|3314 Burton Ways|309700.0
645|GB|0438 Kenneth River|170000.0
646|PE|9782 Lopez Walks|391900.0
647|PP|6930 Wilson Knoll Apt. 158|185400.0
648|PP|48491 Hoffman Manors Suite 676|196700.0
649|GB|3328 Meyer Pines|117500.0
650|GB|49344 Mack Estate|300400.0
651|GB|6704 Brandon Extension|156200.0
652|GB|640 Adam Divide Apt. 148|204100.0
653|GB|5971 Jefferson Springs|119900.0
654|WD|9741 Jensen Street Apt. 184|136700.0
655|WD|436 Klein Ramp Suite 185|160000.0
656|DM|675 Martin Rest|275800.0
657|FL|174 Timothy Canyon Apt. 131|220100.0
658|WD|552 Avila Walk Suite 936|246500.0
659|AS|7931 Kathleen Canyon|311500.0
660|PP|45832 Tina Wells Apt. 288|176800.0
661|GB|21681 Rachel Islands Suite 577|119600.0
662|WD|0797 Gonzalez Bypass Suite 685|142700.0
663|DM|50986 Timothy Causeway Suite 384|353100.0
664|AS|59396 Meghan Views|301400.0
665|DM|90114 Rebecca Fields Apt. 209|260600.0
666|GE|58542 Christopher Ramp|113800.0
667|WD|264 Barnes Inlet|276700.0
668|AS|94994 Villarreal Track Apt. 390|264100.0
669|AS|848 Anna Crossroad Apt. 836|305700.0
670|PP|7799 Michael Burg|333000.0
671|PP|49376 Brown Ferry|356400.0
672|GE|3144 Ryan Fork|127800.0
673|WD|734 Murphy Pine Apt. 540|331300.0
674|DM|96877 Wheeler Flats Suite 766|289000.0
675|PE|648 Figueroa Neck Suite 488|322100.0
676|GE|56418 Kyle Wells|262900.0
677|PE|5810 Kristina Plain Apt. 812|136600.0
678|PE|3077 Burke Fort Apt. 319|238200.0
679|PP|675 Christian Wells|379500.0
680|GB|233 Nicole Brook|292400.0
681|DM|8790 Snyder Shoal Suite 757|391800.0
682|FL|59456 Adams Inlet Suite 404|204600.0
683|DM|9202 Makayla Vista|147400.0
684|WD|01807 Rachel Isle|200100.0
685|FL|61803 Brenda Road Apt. 913|349500.0
686|DM|47706 Meza Lakes Suite 023|194600.0
687|PP|0370 Rebecca Gardens|160600.0
688|GB|07282 Rice Shoals Suite 529|321700.0
689|AS|7127 Michael Pines|377500.0
690|FL|69335 Parker Drive Suite 598|118000.0
691|PE|667 Levi Harbor|328900.0
692|PP|47159 Jillian Overpass Suite 909|322500.0
693|AS|293 Cox Valley Suite 018|374000.0
694|GE|0653 Patterson Ridges Apt. 658|324900.0
695|DM|4325 Oliver Trafficway|276500.0
696|PP|399 Brown Highway|364400.0
697|GE|932 Gonzalez Haven|211100.0
698|PE|3065 Elizabeth Island Apt. 005|357500.0
699|AS|97663 Victor Creek Suite 199|279800.0
700|DM|4048 Heidi Valley|396900.0
701|DM|59020 Smith Summit Apt. 521|383700.0
702|DM|52964 Marshall Mountains|363400.0
703|GE|36038 Kirby Bypass Suite 873|354900.0
704|GE|4475 Robert Fords|378200.0
705|GE|580 Sullivan Extension Suite 876|181500.0
706|GB|86472 Holland Roads|393400.0
707|DM|7692 Brooke Ville|195100.0
708|DM|8086 Christine Summit|340500.0
709|DM|2393 Randall Green|148800.0
710|PP|90589 Andrew Course|313400.0
711|PP|4832 Christopher Loaf|200800.0
712|GE|54007 April Road Suite 111|271200.0
713|GB|001 Randy Alley|323100.0
714|WD|597 Herrera Underpass|246300.0
715|FL|399 Anthony Points Suite 109|254300.0
716|PP|29572 Cardenas Trafficway|358800.0
717|AS|284 Kemp Ridge|131000.0
718|GB|93916 Diaz Mountains Suite 702|350800.0
719|PP|5855 Holmes Center|218400.0
720|PP|0605 Eric Tunnel Suite 454|362400.0
721|GE|43641 Jamie Shores Apt. 515|297300.0
722|PE|9223 Villarreal Common Suite 326|199900.0
723|DM|387 Key Meadows Suite 387|173900.0
724|WD|7053 Aaron Court Apt. 915|335000.0
725|AS|2535 Flores Overpass|316300.0
726|PE|4808 Sheppard Parks Suite 944|131500.0
727|GB|549 Freeman Burgs Apt. 680|193500.0
728|FL|760 Hurley Causeway Apt. 628|334800.0
729|GB|93304 Sandra Common|354500.0
730|AS|90583 Lucas Summit Suite 164|148300.0
731|WD|2083 Eduardo Junction Suite 509|341900.0
732|AS|8173 House Burg Suite 352|306300.0
733|DM|816 Lindsey Station Apt. 173|381000.0
734|PP|00021 Jason Glens|282700.0
735|FL|2310 Austin Vista Apt. 924|189500.0
736|GB|84547 Vanessa Place|105300.0
737|WD|89331 Natalie Creek Apt. 380|327400.0
738|PE|2410 Noah Camp Suite 664|223100.0
739|FL|733 Sandra Fall|184100.0
740|PP|50691 Davidson Fort Apt. 396|149900.0
741|DM|475 Kevin Radial Suite 258|116000.0
742|PP|06009 Larson Rapids|224600.0
743|GE|4780 Mullen Unions|238700.0
744|PE|54655 Alyssa Corner Suite 162|122800.0
745|GB|8426 Reynolds Mills|351100.0
746|WD|27961 Collins Trafficway Apt. 154|170700.0
747|AS|629 Eric Manor|359000.0
748|GB|92980 Christina Meadow|290600.0
749|PE|15448 Morris Ferry|173000.0
750|GB|0761 Ryan Grove Apt. 353|372900.0
751|PP|02155 Martinez Turnpike Apt. 771|163500.0
752|AS|3418 Brandon Plaza|260600.0
753|AS|21503 Mitchell Prairie|177900.0
754|GB|933 Rangel Trail Apt. 706|185700.0
755|PP|639 Christopher Ports Suite 878|288100.0
756|AS|01659 Howard Rapids Suite 946|210400.0
757|AS|5939 Holden Rapid|223100.0
758|WD|0258 Sarah Villages Suite 699|124500.0
759|PE|09490 Ann Oval|224300.0
760|PE|17808 John Squares Suite 590|198400.0
761|GB|60754 Underwood Locks Apt. 456|223700.0
762|PP|039 Laura Mountain|179900.0
763|GB|91279 Ibarra Mount|147900.0
764|AS|96014 Rose Roads|180100.0
765|PE|3448 Robinson Harbor Suite 885|186300.0
766|GB|16257 Olson Ridge|225200.0
767|PP|4462 Gomez Spur|194200.0
768|PP|096 Miller Estates Suite 561|206700.0
769|GE|977 Krystal Manors|370600.0
770|DM|2769 Bryan Fall Apt. 314|165600.0
771|GE|130 Jessica Garden|111300.0
772|PP|62857 Marshall Courts|322200.0
773|AS|625 Tabitha Views|374400.0
774|GE|944 Alvarez Orchard|279600.0
775|DM|304 Moore Mountains Apt. 589|294500.0
776|AS|25845 Williams Roads Suite 310|291800.0
777|AS|1893 Gregory Island|253100.0
778|AS|5801 Bowman Run Apt. 068|273300.0
779|FL|511 Michael Corners|166700.0
780|FL|2021 Lisa Lock Apt. 724|195000.0
781|PE|828 Megan Ways Suite 540|270600.0
782|WD|907 Natasha Summit Suite 278|322900.0
783|GB|550 Friedman Neck Suite 842|210400.0
784|GE|811 Shelton Plain Apt. 769|359000.0
785|AS|685 Melanie Coves Suite 492|179700.0
786|GE|29814 Scott Skyway Suite 880|353600.0
787|PP|2440 Robin Trail|302400.0
788|GE|2058 Bell Plain Apt. 876|272000.0
789|AS|40547 Bryce Glens Suite 712|264100.0
790|AS|057 Michael Trace Apt. 091|337200.0
791|GB|2195 Green Lock Suite 763|153800.0
792|GE|7858 Macdonald Forest Suite 325|195000.0
793|PP|4184 Sara Field Suite 959|213100.0
794|PE|19113 Eric Hollow|370100.0
795|DM|679 Gordon Burg Suite 341|131200.0
796|PE|9189 Richard Burg|106000.0
797|FL|4833 Jennifer Junction Suite 458|166200.0
798|PE|999 Linda Crossroad|129300.0
799|FL|1175 Vang Mission Suite 168|349300.0
800|FL|20011 Graves Ways|359200.0
801|FL|5540 Todd Station|387900.0
802|FL|2055 Richard Harbor Suite 813|216600.0
803|PP|67458 David Stream Apt. 571|102900.0
804|GB|99119 Jesse Isle|232700.0
805|AS|695 Angela Freeway|153300.0
806|PE|53178 Jordan Hill|133600.0
807|AS|17223 Schneider Turnpike Suite 902|211600.0
808|GE|287 Diana Knolls|341500.0
809|PP|9588 Matthews Pike|270000.0
810|PE|88223 Davis Street Apt. 542|201500.0
811|DM|13855 Teresa Wells|263300.0
812|GB|033 Ashley Valleys Apt. 205|323200.0
813|WD|3612 Brianna Inlet Apt. 410|380500.0
814|WD|528 Julie Shore Suite 222|317200.0
815|PE|7069 Elliott Port Apt. 103|206300.0
816|GB|341 Gina Crossing Suite 900|248600.0
817|PP|5928 Rodriguez Tunnel Apt. 903|245100.0
818|DM|2535 Jesse Club|315500.0
819|FL|3050 Salinas Centers|304300.0
820|PP|78759 Brown Forks|220500.0
821|GB|1796 Kerr Summit Suite 685|116500.0
822|PE|0122 Anderson Terrace|164300.0
823|PE|28620 Debbie Station|172500.0
824|DM|84967 Tiffany Walks|175800.0
825|PP|4019 Anderson Village Suite 505|366700.0
826|FL|4172 Garcia Canyon|209400.0
827|AS|5443 Charles Springs Apt. 422|347900.0
828|AS|25335 Michaela Camp Apt. 630|120500.0
829|AS|347 Cheryl Rapids Apt. 226|160500.0
830|GB|001 Emily Crescent|290000.0
831|PE|0143 Hill Cliffs Apt. 733|392700.0
832|WD|423 Joshua Fork Apt. 774|265600.0
833|DM|327 Brown Well|177600.0
834|WD|064 Pamela Views Apt. 934|125500.0
835|DM|39861 Juarez Grove Apt. 626|304600.0
836|FL|67121 Park Lock|135900.0
837|GE|79072 Ellis Tunnel|382400.0
838|PE|58347 Andrew Key Suite 561|384900.0
839|PP|169 Michelle Via|124900.0
840|DM|7773 Fuentes Loop Suite 122|177300.0
841|GE|925 Gonzalez Skyway|342700.0
842|FL|73614 Larry Club|200800.0
843|PE|205 Amanda Springs|269200.0
844|PP|739 Bowers Wells Apt. 004|120800.0
845|PP|413 West Spurs|258300.0
846|FL|1238 Carlos Plaza|149400.0
847|DM|9186 Smith Mission|385100.0
848|PE|2134 Stephen Prairie|282700.0
849|GB|4635 Robert Spurs Suite 882|331400.0
850|GB|1681 Sullivan Coves Suite 075|356600.0
851|WD|193 Kyle Ports Apt. 770|283700.0
852|AS|750 Joel Dale|308800.0
853|PE|9676 Todd Alley|339900.0
854|GB|4395 Harris Cove|279600.0
855|PE|17863 Spence Trail|153100.0
856|PP|72095 Brian Tunnel Suite 483|334300.0
857|DM|0193 Vincent Groves|289300.0
858|PE|04840 Cuevas Inlet Suite 426|226300.0
859|AS|613 Eugene Junctions Apt. 457|232900.0
860|AS|92119 Burke Stravenue|275800.0
861|PE|7414 Smith Way|172600.0
862|DM|5916 Mcknight Causeway Suite 505|332000.0
863|WD|95206 Anna Summit|174900.0
864|PP|034 Scott Grove|138600.0
865|DM|3466 Hernandez Club Suite 762|183700.0
866|GE|17551 Vincent Spur Apt. 870|154400.0
867|DM|32874 Richardson Court Suite 795|120200.0
868|GB|93193 Dickson Land Apt. 757|277900.0
869|PE|3938 Perez Motorway|276600.0
870|FL|592 Garcia Fall|119400.0
871|GB|58777 Moore Drives|251500.0
872|GB|629 Hinton Harbor Suite 389|232600.0
873|WD|119 Amy Way|278600.0
874|AS|648 Erin Inlet Apt. 833|104100.0
875|WD|81912 Nancy Center|141500.0
876|GB|028 Daniel Parkway|204500.0
877|PP|1921 Catherine Square|120800.0
878|WD|268 Davenport Squares Apt. 522|130300.0
879|WD|4968 Cesar Squares Apt. 796|352500.0
880|AS|42378 Foster Expressway Suite 931|249400.0
881|FL|7426 Kenneth Springs|331200.0
882|PE|1304 Andrew Forge|108200.0
883|PP|968 Maria Forest Suite 544|385400.0
884|DM|0089 Amy Wall Apt. 570|301200.0
885|DM|9522 Stacey Bypass Apt. 291|204700.0
886|FL|0606 Vincent Landing Apt. 672|393200.0
887|PP|9608 Martinez Islands Apt. 822|180600.0
888|AS|627 Jason Mall|360300.0
889|PP|229 Johnston Lodge|248600.0
890|GE|272 April Summit Apt. 675|336700.0
891|GE|4181 Mejia Cliff|354300.0
892|FL|374 Smith Mews|168100.0
893|PE|405 Garcia Mountains Suite 984|288400.0
894|PP|526 Sarah Forest Apt. 968|119500.0
895|PE|0106 George Brook|355600.0
896|AS|39212 Bonnie Light|335500.0
897|GE|988 Arias Overpass|199500.0
898|AS|4369 Sarah Ports|316000.0
899|WD|7498 Vaughan Stream|207600.0
900|DM|798 Paul Motorway Apt. 550|352500.0
901|AS|7323 Thomas Brooks|117200.0
902|FL|57206 Briana Lock|385000.0
903|DM|513 Greer Mount Apt. 963|167300.0
904|PE|1617 Katie Orchard|316100.0
905|AS|9968 Brandi Landing Suite 476|284100.0
906|PE|815 Alexander Roads Apt. 862|358800.0
907|GB|27276 Johnson Islands|320700.0
908|FL|96090 Schmidt Shores Apt. 780|252900.0
909|GE|7970 Howard Via Apt. 384|326300.0
910|GE|162 Rodriguez Plaza Suite 983|217500.0
911|WD|07833 Moore Alley Suite 248|339800.0
912|GB|1119 David Harbors Apt. 164|247700.0
913|PE|09927 Mosley Walks Suite 219|231600.0
914|PE|065 Woods Skyway Apt. 200|246000.0
915|PE|038 Solis Estates|333500.0
916|GB|367 Barrett Dale Suite 935|186400.0
917|PP|24557 Michelle Walk|182200.0
918|PE|3959 Heather Curve Suite 042|221200.0
919|WD|2764 Mary Harbors Apt. 173|352100.0
920|AS|005 Scott Cliffs|359100.0
921|PP|4784 Gonzalez Coves Apt. 279|343900.0
922|AS|910 Henson Cape|140300.0
923|PP|54953 Melinda Ridge Apt. 581|281700.0
924|PE|00213 Smith Underpass Suite 901|166400.0
925|GB|402 Joyce Lodge|264400.0
926|PE|062 Dawn Prairie Apt. 286|325800.0
927|GE|3791 Joel Alley|294900.0
928|FL|7967 Alexander Curve|148300.0
929|DM|9889 Dustin Highway Suite 491|250200.0
930|FL|88082 Anna Isle Suite 863|102800.0
931|WD|2200 Velasquez Coves|158500.0
932|PP|543 Charles Forges Apt. 887|265000.0
933|DM|488 Wilson Way|204400.0
934|GE|5847 Thompson Trail Apt. 037|284600.0
935|DM|34405 Nicholas Creek|133800.0
936|AS|394 Miller Common|196900.0
937|GB|1805 Peterson Rest|100800.0
938|DM|3809 Rodriguez Common Suite 845|196000.0
939|PE|4252 Phillips Ranch|347200.0
940|DM|9549 Jennings Tunnel|219800.0
941|WD|4891 Keith Viaduct Apt. 235|322700.0
942|FL|98807 Jackson Lock Apt. 514|236700.0
943|PP|8426 Matthew Meadows Apt. 548|299500.0
944|FL|81152 Adams Union|134200.0
945|FL|26465 Ford Inlet Apt. 110|220400.0
946|AS|28516 Fowler Flats Suite 683|273900.0
947|FL|656 Eric Roads Suite 960|269300.0
948|WD|3292 Bryan Station Apt. 300|150000.0
949|WD|57865 Greene Wall|357000.0
950|GB|9373 Vanessa Estates Suite 574|299200.0
951|FL|54170 Angela Parkway Apt. 259|254600.0
952|DM|21810 Phillips Course Apt. 629|330000.0
953|GB|407 Erin Landing|222700.0
954|WD|17849 Hensley Rue|254900.0
955|PP|788 Ayers Villages Suite 772|127200.0
956|PP|6038 Reed Tunnel|255000.0
957|GE|2442 Schmitt Trail|314700.0
958|GE|9713 John Turnpike Suite 252|113200.0
959|AS|449 Dawn Island Apt. 534|269800.0
960|AS|82367 Ryan Summit Apt. 097|125900.0
961|GB|2698 Smith Locks Apt. 397|346200.0
962|PP|971 Derek Parks|189900.0
963|GB|883 Michael Key Suite 629|162100.0
964|PE|7271 Webb Motorway Suite 163|304900.0
965|DM|26875 Dustin Fords|348000.0
966|DM|836 Rogers Passage Suite 537|229500.0
967|WD|76758 Anderson Key Suite 996|124100.0
968|DM|115 Lucas Street|313600.0
969|GE|3022 Melanie Turnpike|322900.0
970|PP|9989 Robinson Corner|271900.0
971|PE|6927 Lisa Freeway|370200.0
972|PP|90947 Peterson Canyon|263900.0
973|AS|533 Heather Loaf|307400.0
974|AS|18995 Ross Run Suite 332|286600.0
975|WD|0622 Zachary Bridge Apt. 272|310200.0
976|WD|15968 Nathan Parkways|266800.0
977|DM|0654 Cory Plaza|240500.0
978|PE|4847 Scott Square Suite 999|101500.0
979|GB|51541 Jacob Unions|349300.0
980|AS|9211 Taylor Locks|125100.0
981|DM|1192 Sabrina Inlet Suite 151|190600.0
982|GB|64211 Patterson Loaf|382100.0
983|AS|090 Christopher Court Apt. 194|236700.0
984|PE|8233 Philip Gateway Suite 001|110300.0
985|FL|3257 Merritt Mission Suite 109|335800.0
986|PP|747 Aguilar Pass|204200.0
987|PP|80100 Thompson Point Apt. 798|145600.0
988|PP|78927 Hunt Cliff Suite 615|121800.0
989|FL|38205 Lori Gardens|242900.0
990|GE|9486 Jones Turnpike|210900.0
991|FL|437 Larry Street|167400.0
992|WD|5798 Amanda Junctions|384400.0
993|DM|7878 Melissa Point Apt. 871|257400.0
994|PP|4640 Evans Expressway|110800.0
995|GE|0109 Brown Islands Apt. 072|111100.0
996|DM|813 Lopez Corner Apt. 648|202400.0
997|WD|2085 Rhodes Parkways Suite 197|100700.0
998|PE|479 Young Ranch Apt. 918|347800.0
999|GB|31310 Anderson Knolls|109200.0
1000|WD|975 Benjamin Circle Apt. 652|142200.0
1001|PP|7108 Rogers Groves|150500.0
1002|WD|9089 Michael Causeway|295300.0
1003|PE|75103 Savage Stravenue|360300.0
1004|DM|7402 Weaver Courts Apt. 989|159300.0
1005|PP|667 Gomez Key|271300.0
1006|DM|28397 Veronica Prairie Suite 943|179000.0
1007|FL|06991 Mccarthy Keys|374800.0
1008|WD|538 Bennett Falls Apt. 285|271600.0
1009|GE|477 Griffin Crossroad Apt. 808|140500.0
1010|FL|3539 Hernandez Branch|301000.0
1011|PE|280 Hicks Cliffs Suite 168|237400.0
1012|PP|4922 Vega Rest Apt. 470|207000.0
1013|GB|8312 Jackson Extension Suite 167|313000.0
1014|DM|027 Jones Spring Apt. 546|212800.0
1015|AS|76417 Jones Centers|266900.0
1016|AS|96329 Sarah Squares Suite 731|324300.0
1017|DM|17789 Willie Mountains|166900.0
1018|PP|1681 Curtis Course|345500.0
1019|WD|33553 Lisa Lakes Apt. 856|252200.0
1020|DM|257 Hicks Skyway Apt. 616|176800.0
1021|GB|48234 James Extension Apt. 289|350300.0
1022|AS|466 Lisa Street|393100.0
1023|FL|60335 Gina Hill|295400.0
1024|FL|15166 Hardy Villages|294700.0
1025|WD|2996 Susan Light Suite 157|193900.0
1026|WD|3176 Devin Extensions|325800.0
1027|FL|451 Smith Curve Suite 511|148600.0
1028|DM|422 April Trafficway|398900.0
1029|GE|01500 Richardson Estates Apt. 391|189500.0
1030|GB|757 Green Burgs|377600.0
1031|GE|9453 Jessica Lock Apt. 939|162200.0
1032|PP|861 David Flats|246300.0
1033|DM|6378 Martin Extensions|236200.0
1034|WD|659 Michael Center Apt. 804|152900.0
1035|GB|899 Carter Tunnel|203100.0
1036|DM|452 Anthony Summit Apt. 811|134900.0
1037|FL|79237 Alvarez Gateway Suite 817|209800.0
1038|GB|90951 Adam Estates|143700.0
1039|GE|71626 Larson Grove Apt. 751|101400.0
1040|PP|06640 Carr Hollow|146800.0
1041|AS|8052 Richard Meadows Suite 161|142900.0
1042|FL|1253 Anne Springs|308000.0
1043|FL|381 Emily Row|263900.0
1044|WD|163 Sandra Gateway|352900.0
1045|PE|5750 Kristopher Loaf Suite 164|250600.0
1046|GE|82645 Spencer Radial Suite 502|368100.0
1047|PE|462 Warner Island Apt. 031|208400.0
1048|PE|93859 Shaw Lake|277000.0
1049|GB|7589 Bradley Highway|135300.0
1050|WD|44530 Rogers Knolls|171500.0
1051|WD|990 Griffin Lake Suite 616|202000.0
1052|PP|76444 Norman Inlet Apt. 494|275400.0
1053|DM|71520 Cooke Place Suite 111|395800.0
1054|GE|71461 Jeffrey Ridges Apt. 034|166800.0
1055|GE|027 Paul Harbors Apt. 851|168000.0
1056|PP|32886 Robin Ridge|237400.0
1057|AS|6090 Nichole Neck Suite 151|300900.0
1058|FL|28362 Mack Knoll|284700.0
1059|AS|7075 Beth Locks Apt. 927|257300.0
1060|FL|7530 Abigail Meadow|209600.0
1061|WD|7735 Lauren Court|245000.0
1062|PP|080 Brian Mountains Suite 362|392000.0
1063|DM|26927 Riggs Mission Apt. 167|102100.0
1064|WD|133 Flores Points|141900.0
1065|WD|83389 Rogers Turnpike|365300.0
1066|AS|0387 Blanchard Divide|305700.0
1067|GE|295 Steven Canyon|258900.0
1068|FL|055 Pamela Ways|285200.0
1069|WD|6230 Michael Island Apt. 723|324600.0
1070|WD|66670 Brian Overpass|113200.0
1071|GB|734 Perez Mews Suite 152|356800.0
1072|FL|2305 Robert Cape Suite 516|163400.0
1073|AS|91740 Corey Points|223100.0
1074|DM|1153 Powers Center Suite 140|157600.0
1075|DM|364 Moore Cove|398300.0
1076|GB|31229 Brian Trafficway Apt. 040|300700.0
1077|GE|2655 Anderson Route|141500.0
1078|AS|68208 Alvarado Shore Apt. 251|320500.0
1079|AS|831 Scott Plains|112600.0
1080|FL|15671 Monica Courts|100600.0
1081|DM|201 Joe Corner Suite 294|187700.0
1082|WD|432 Walker Lodge Apt. 219|224000.0
1083|DM|2485 Harris Bridge|216400.0
1084|PP|86374 Church Village Apt. 521|293900.0
1085|GB|177 Garza Roads Apt. 959|193600.0
1086|GB|3456 Soto Manor|148700.0
1087|FL|9238 Steven Points|286700.0
1088|PP|86284 Hall Mill Suite 896|106800.0
1089|PP|95703 Michelle Vista Apt. 578|326200.0
1090|WD|3482 Black Valley Apt. 589|329300.0
1091|GE|3787 Kyle Forge Apt. 463|381700.0
1092|PP|730 Mcpherson Stravenue Suite 207|330000.0
1093|AS|471 Nicholas Manor Suite 510|315500.0
1094|FL|498 Raymond Pass|193300.0
1095|GB|317 Kerr Mission Suite 781|329100.0
1096|WD|5234 Jennifer Wall Apt. 573|391300.0
1097|DM|43378 Tyrone Circle Suite 510|246300.0
1098|FL|50639 Lee Gardens|141600.0
1099|GB|0440 Baldwin Centers Apt. 850|164500.0
1100|GE|187 Brian Place|223300.0
1101|GE|72338 Crystal Ridge Apt. 603|264700.0
1102|AS|4367 Charles Glen Apt. 563|220300.0
1103|AS|8563 Nunez Ferry Suite 133|263200.0
1104|AS|940 Mary Walk Suite 300|198500.0
1105|GE|4851 Price Way Suite 915|122400.0
1106|GB|9280 Jones Fort|133200.0
1107|WD|0310 Monica Trail|146400.0
1108|DM|48373 Elizabeth Ways|275500.0
1109|DM|81042 Farley Trace|169100.0
1110|PE|222 Brown Circles|255000.0
1111|DM|71445 Perez Gateway|246000.0
1112|DM|39846 Allen Prairie|269100.0
1113|PP|4501 David Expressway|224900.0
1114|PE|1841 Brett Circle Apt. 550|303000.0
1115|FL|90400 Burton Views|329000.0
1116|PP|62723 John Lodge Apt. 616|349200.0
1117|WD|09633 Thomas Oval Suite 507|361300.0
1118|PE|949 Mariah Wells Suite 478|114000.0
1119|WD|27942 Harris Harbors|393500.0
1120|WD|684 Taylor Ways|287500.0
1121|WD|03922 Linda Fords|359600.0
1122|PP|1101 Misty Causeway Apt. 805|391200.0
1123|GE|9999 Donovan Mall Suite 784|280700.0
1124|GB|65559 Elizabeth Gardens Suite 857|143300.0
1125|GE|05072 Ortiz Hollow|330700.0
1126|FL|791 Hunt Lakes|373700.0
1127|AS|6773 Hughes Point|216600.0
1128|WD|8049 Gibson Forges Suite 474|182900.0
1129|GB|52734 Martinez Station Apt. 129|149800.0
1130|GE|4366 Estes Run Suite 665|150100.0
1131|GB|416 Jeffery Extension Apt. 760|310700.0
1132|FL|129 Edwards Oval|304600.0
1133|DM|1479 Sherman Corner Apt. 137|105200.0
